,channel_1,channel_2,commenter_1,commenter_2,overlap,ratio_1,ratio_2
37347,쁘장,진그리롤,128,78,2,0.015625,0.02564102564102564
37348,쁘장,진짜 가렌 Real Garen,128,78,1,0.0078125,0.01282051282051282
37349,쁘장,질리언질리없지,128,16,1,0.0078125,0.0625
37350,쁘장,짜룽,128,16,1,0.0078125,0.0625
37351,쁘장,쭌파카,128,129,3,0.0234375,0.023255813953488372
37352,쁘장,찬르Youtube,128,337,3,0.0234375,0.008902077151335312
37353,쁘장,채만준,128,15,2,0.015625,0.13333333333333333
37354,쁘장,챌린저 미드김홍주,128,58,0,0.0,0.0
37355,쁘장,챌린저 정글블루리쉬,128,707,10,0.078125,0.014144271570014143
37356,쁘장,천꽃,128,230,5,0.0390625,0.021739130434782608
37357,쁘장,철이럼블,128,33,1,0.0078125,0.030303030303030304
37358,쁘장,첫눈꿈,128,247,3,0.0234375,0.012145748987854251
37359,쁘장,최후의 전사,128,152,3,0.0234375,0.019736842105263157
37360,쁘장,충장,128,55,1,0.0078125,0.01818181818181818
37361,쁘장,카냐TV,128,0,0,0.0,
37362,쁘장,칼픽가렌,128,138,1,0.0078125,0.007246376811594203
37363,쁘장,캐인유튜브,128,61,1,0.0078125,0.01639344262295082
37364,쁘장,캡틴모르가나,128,408,8,0.0625,0.0196078431372549
37365,쁘장,캡틴피터,128,23,1,0.0078125,0.043478260869565216
37366,쁘장,캬일,128,173,2,0.015625,0.011560693641618497
37367,쁘장,코크유튜브,128,116,2,0.015625,0.017241379310344827
37368,쁘장,코태(Kotae),128,120,1,0.0078125,0.008333333333333333
37369,쁘장,콘플,128,355,3,0.0234375,0.008450704225352112
37370,쁘장,콤보용,128,150,2,0.015625,0.013333333333333334
37371,쁘장,쿠앙TV LOL유투버,128,685,6,0.046875,0.008759124087591242
37372,쁘장,퀸블미,128,18,1,0.0078125,0.05555555555555555
37373,쁘장,크림몬TV_CreamMon Kat,128,0,0,0.0,
37374,쁘장,크캣,128,139,1,0.0078125,0.007194244604316547
37375,쁘장,클라스 TV,128,109,1,0.0078125,0.009174311926605505
37376,쁘장,클레드탑신병,128,75,3,0.0234375,0.04
37377,쁘장,클레이clay,128,8,0,0.0,0.0
37378,쁘장,클킹,128,624,7,0.0546875,0.011217948717948718
37379,쁘장,킬폭,128,61,2,0.015625,0.03278688524590164
37380,쁘장,탐 신,128,170,2,0.015625,0.011764705882352941
37381,쁘장,탑속사,128,61,2,0.015625,0.03278688524590164
37382,쁘장,탑솔러 최재우,128,19,1,0.0078125,0.05263157894736842
37383,쁘장,탑트신 TV,128,0,0,0.0,
37384,쁘장,텅숏,128,198,2,0.015625,0.010101010101010102
37385,쁘장,텔론,128,2,1,0.0078125,0.5
37386,쁘장,트강준,128,1354,6,0.046875,0.004431314623338257
37387,쁘장,트린장로,128,88,3,0.0234375,0.03409090909090909
37388,쁘장,트페는 런닝왕,128,102,1,0.0078125,0.00980392156862745
37389,쁘장,트페는 원딜이다,128,28,1,0.0078125,0.03571428571428571
37390,쁘장,티아모티모 Youtube,128,39,0,0.0,0.0
37391,쁘장,파고 Phago,128,12,1,0.0078125,0.08333333333333333
37392,쁘장,판창인생김판테,128,124,2,0.015625,0.016129032258064516
37393,쁘장,팻맨,128,258,3,0.0234375,0.011627906976744186
37394,쁘장,페이즈킬러,128,6,0,0.0,0.0
37395,쁘장,포베,128,139,2,0.015625,0.014388489208633094
37396,쁘장,풋온,128,144,2,0.015625,0.013888888888888888
37397,쁘장,프라샤,128,562,6,0.046875,0.010676156583629894
37398,쁘장,프레이 TV,128,128,2,0.015625,0.015625
37399,쁘장,프로즌케이,128,511,6,0.046875,0.011741682974559686
37400,쁘장,프잔나,128,1,1,0.0078125,1.0
37401,쁘장,프제짱,128,24,0,0.0,0.0
37402,쁘장,플루토,128,252,3,0.0234375,0.011904761904761904
37403,쁘장,피넛TV,128,268,0,0.0,0.0
37404,쁘장,피닉스박,128,148,0,0.0,0.0
37405,쁘장,필이TV,128,303,5,0.0390625,0.0165016501650165
37406,쁘장,핏빛계약,128,283,1,0.0078125,0.0035335689045936395
37407,쁘장,항심,128,45,3,0.0234375,0.06666666666666667
37408,쁘장,해강고원딜,128,233,3,0.0234375,0.012875536480686695
37409,쁘장,해녹YouTube,128,100,0,0.0,0.0
37410,쁘장,해물파전TV,128,28,1,0.0078125,0.03571428571428571
37411,쁘장,현금술,128,279,4,0.03125,0.014336917562724014
37412,쁘장,현솔,128,112,1,0.0078125,0.008928571428571428
37413,쁘장,호진,128,703,3,0.0234375,0.004267425320056899
37414,쁘장,호희Hohee Kayle,128,209,2,0.015625,0.009569377990430622
37415,쁘장,홍르,128,52,0,0.0,0.0
37416,쁘장,희성,128,266,1,0.0078125,0.0037593984962406013
37417,사이온원챔,살보YouTube,9,91,1,0.1111111111111111,0.01098901098901099
37418,사이온원챔,새루 유튜브/SaeRu YouTube,9,134,0,0.0,0.0
37419,사이온원챔,샌드박스 세레니티[Sandbox Serenity],9,494,1,0.1111111111111111,0.0020242914979757085
37420,사이온원챔,샤코왕,9,25,1,0.1111111111111111,0.04
37421,사이온원챔,샤코장인 코시,9,77,1,0.1111111111111111,0.012987012987012988
37422,사이온원챔,서준석,9,402,1,0.1111111111111111,0.0024875621890547263
37423,사이온원챔,서포터 라콩,9,178,1,0.1111111111111111,0.0056179775280898875
37424,사이온원챔,서포터 성훈[ LoL Sup Youtube ],9,21,1,0.1111111111111111,0.047619047619047616
37425,사이온원챔,서포터초아,9,0,0,0.0,
37426,사이온원챔,선마TV,9,93,1,0.1111111111111111,0.010752688172043012
37427,사이온원챔,세르델TV,9,56,1,0.1111111111111111,0.017857142857142856
37428,사이온원챔,세체뽀,9,120,1,0.1111111111111111,0.008333333333333333
37429,사이온원챔,소나선생YouTube,9,293,1,0.1111111111111111,0.0034129692832764505
37430,사이온원챔,소라튜브SoraTube,9,14,1,0.1111111111111111,0.07142857142857142
37431,사이온원챔,소로,9,168,1,0.1111111111111111,0.005952380952380952
37432,사이온원챔,소미라,9,272,0,0.0,0.0
37433,사이온원챔,솔다Youtube,9,53,1,0.1111111111111111,0.018867924528301886
37434,사이온원챔,송화양 TV,9,148,1,0.1111111111111111,0.006756756756756757
37435,사이온원챔,수노공TV,9,20,0,0.0,0.0
37436,사이온원챔,수찬,9,21,1,0.1111111111111111,0.047619047619047616
37437,사이온원챔,순규박,9,386,1,0.1111111111111111,0.0025906735751295338
37438,사이온원챔,쉔붕이,9,136,1,0.1111111111111111,0.007352941176470588
37439,사이온원챔,슈퍼갱이 SUPERGANGY //탈리야 장인 랭킹 1위,9,64,1,0.1111111111111111,0.015625
37440,사이온원챔,스간TV,9,23,1,0.1111111111111111,0.043478260869565216
37441,사이온원챔,스카너맘,9,645,1,0.1111111111111111,0.0015503875968992248
37442,사이온원챔,스팔탄- 몰왕검판테온,9,7,1,0.1111111111111111,0.14285714285714285
37443,사이온원챔,시간의 숲,9,240,1,0.1111111111111111,0.004166666666666667
37444,사이온원챔,시야다,9,275,1,0.1111111111111111,0.0036363636363636364
37445,사이온원챔,시월챌가 렝가장인,9,83,0,0.0,0.0
37446,사이온원챔,시크릿웨폰,9,0,0,0.0,
37447,사이온원챔,신버니 [뉴메타 서포터채널],9,29,1,0.1111111111111111,0.034482758620689655
37448,사이온원챔,신세YouTube,9,70,1,0.1111111111111111,0.014285714285714285
37449,사이온원챔,신지드장인 넙적이,9,0,0,0.0,
37450,사이온원챔,신지드한우물,9,88,1,0.1111111111111111,0.011363636363636364
37451,사이온원챔,쌀튜브 Thal YouTube,9,5,1,0.1111111111111111,0.2
37452,사이온원챔,쏘핫트,9,189,0,0.0,0.0
37453,사이온원챔,쓰리컨드,9,54,1,0.1111111111111111,0.018518518518518517
37454,사이온원챔,쓸마,9,210,1,0.1111111111111111,0.004761904761904762
37455,사이온원챔,씨르멍,9,90,0,0.0,0.0
37456,사이온원챔,아라드,9,131,1,0.1111111111111111,0.007633587786259542
37457,사이온원챔,아라미누나,9,138,1,0.1111111111111111,0.007246376811594203
37458,사이온원챔,아무무장인 땅꾸넝 league of legends,9,136,1,0.1111111111111111,0.007352941176470588
37459,사이온원챔,아무무장인_미노미노,9,54,0,0.0,0.0
37460,사이온원챔,아슬라YouTube,9,32,0,0.0,0.0
37461,사이온원챔,악시,9,8,1,0.1111111111111111,0.125
37462,사이온원챔,알파카TV,9,211,1,0.1111111111111111,0.004739336492890996
37463,사이온원챔,애디,9,629,1,0.1111111111111111,0.001589825119236884
37464,사이온원챔,애쉬TV,9,271,1,0.1111111111111111,0.0036900369003690036
37465,사이온원챔,앰비션 유튜브 [AMTUBE],9,13,1,0.1111111111111111,0.07692307692307693
37466,사이온원챔,양여명,9,1330,1,0.1111111111111111,0.0007518796992481203
37467,사이온원챔,어니우기,9,117,1,0.1111111111111111,0.008547008547008548
37468,사이온원챔,엄졸렬,9,340,0,0.0,0.0
37469,사이온원챔,에반스,9,12,1,0.1111111111111111,0.08333333333333333
37470,사이온원챔,에프람,9,78,0,0.0,0.0
37471,사이온원챔,엑조Ekzo,9,163,1,0.1111111111111111,0.006134969325153374
37472,사이온원챔,엔마유튜브,9,16,1,0.1111111111111111,0.0625
37473,사이온원챔,여왕럭스,9,728,1,0.1111111111111111,0.0013736263736263737
37474,사이온원챔,여우비,9,152,1,0.1111111111111111,0.006578947368421052
37475,사이온원챔,연산동나미TV [서폿만 한우물],9,117,1,0.1111111111111111,0.008547008547008548
37476,사이온원챔,오공갓,9,86,1,0.1111111111111111,0.011627906976744186
37477,사이온원챔,오대관.Ohdaegwan,9,58,0,0.0,0.0
37478,사이온원챔,오리아나장인박부박,9,81,1,0.1111111111111111,0.012345679012345678
37479,사이온원챔,오천만,9,37,1,0.1111111111111111,0.02702702702702703
37480,사이온원챔,오피피,9,185,1,0.1111111111111111,0.005405405405405406
37481,사이온원챔,옥시농 / 뉴메타 원포터 서폿 채널,9,57,0,0.0,0.0
37482,사이온원챔,왕청포도,9,24,1,0.1111111111111111,0.041666666666666664
37483,사이온원챔,요니Yony,9,53,1,0.1111111111111111,0.018867924528301886
37484,사이온원챔,요들맨,9,34,0,0.0,0.0
37485,사이온원챔,요들장전,9,8,1,0.1111111111111111,0.125
37486,사이온원챔,용주TV,9,35,1,0.1111111111111111,0.02857142857142857
37487,사이온원챔,우에하라아리,9,63,0,0.0,0.0
37488,사이온원챔,우주최강올라프,9,908,1,0.1111111111111111,0.0011013215859030838
37489,사이온원챔,욱쓰맨 Youtube,9,1185,1,0.1111111111111111,0.0008438818565400844
37490,사이온원챔,울부짖는마오카이,9,143,1,0.1111111111111111,0.006993006993006993
37491,사이온원챔,웅영이 TV,9,194,0,0.0,0.0
37492,사이온원챔,웅플,9,51,0,0.0,0.0
37493,사이온원챔,워누사,9,177,0,0.0,0.0
37494,사이온원챔,워윅의황제,9,9,1,0.1111111111111111,0.1111111111111111
37495,사이온원챔,원딜러 준비준비,9,20,1,0.1111111111111111,0.05
37496,사이온원챔,원핸드,9,125,1,0.1111111111111111,0.008
37497,사이온원챔,위대한석상youtube,9,10,1,0.1111111111111111,0.1
37498,사이온원챔,위즐링,9,60,1,0.1111111111111111,0.016666666666666666
37499,사이온원챔,유매드브로,9,62,1,0.1111111111111111,0.016129032258064516
37500,사이온원챔,유틸서폿유찬이,9,654,1,0.1111111111111111,0.0015290519877675841
37501,사이온원챔,윤귀중,9,90,1,0.1111111111111111,0.011111111111111112
37502,사이온원챔,율드댕tv,9,267,1,0.1111111111111111,0.003745318352059925
37503,사이온원챔,으댜다,9,290,0,0.0,0.0
37504,사이온원챔,이렐리아만합니다,9,90,1,0.1111111111111111,0.011111111111111112
37505,사이온원챔,이서니,9,117,1,0.1111111111111111,0.008547008547008548
37506,사이온원챔,이석현,9,145,0,0.0,0.0
37507,사이온원챔,이석희,9,723,1,0.1111111111111111,0.0013831258644536654
37508,사이온원챔,이성진TV,9,284,1,0.1111111111111111,0.0035211267605633804
37509,사이온원챔,이야공,9,171,0,0.0,0.0
37510,사이온원챔,이해석 - [썩계],9,177,1,0.1111111111111111,0.005649717514124294
37511,사이온원챔,익산누누,9,31,1,0.1111111111111111,0.03225806451612903
37512,사이온원챔,인간젤리,9,90,1,0.1111111111111111,0.011111111111111112
37513,사이온원챔,인섹 유튜브 [inSec tube],9,141,0,0.0,0.0
37514,사이온원챔,재넌Jaenune,9,157,0,0.0,0.0
37515,사이온원챔,잭스병자TV,9,39,1,0.1111111111111111,0.02564102564102564
37516,사이온원챔,전민혁,9,18,0,0.0,0.0
37517,사이온원챔,정글모데 정글잘해,9,66,1,0.1111111111111111,0.015151515151515152
37518,사이온원챔,정글선생 진영준,9,37,0,0.0,0.0
37519,사이온원챔,정블린,9,205,1,0.1111111111111111,0.004878048780487805
37520,사이온원챔,정재호입니다,9,17,1,0.1111111111111111,0.058823529411764705
37521,사이온원챔,정점파이크유튜브,9,60,1,0.1111111111111111,0.016666666666666666
37522,사이온원챔,정캐재리,9,98,0,0.0,0.0
37523,사이온원챔,제로거TV,9,104,1,0.1111111111111111,0.009615384615384616
37524,사이온원챔,조디악,9,67,0,0.0,0.0
37525,사이온원챔,조통닥,9,532,1,0.1111111111111111,0.0018796992481203006
37526,사이온원챔,졸귀탱사이온TV,9,69,0,0.0,0.0
37527,사이온원챔,좀비 클레드,9,58,1,0.1111111111111111,0.017241379310344827
37528,사이온원챔,종 학,9,38,1,0.1111111111111111,0.02631578947368421
37529,사이온원챔,종이조류,9,98,1,0.1111111111111111,0.01020408163265306
37530,사이온원챔,종탁이,9,0,0,0.0,
37531,사이온원챔,죠아,9,275,1,0.1111111111111111,0.0036363636363636364
37532,사이온원챔,주유갓tv,9,238,1,0.1111111111111111,0.004201680672268907
37533,사이온원챔,주화고대,9,20,1,0.1111111111111111,0.05
37534,사이온원챔,준말론,9,93,1,0.1111111111111111,0.010752688172043012
37535,사이온원챔,준밧드,9,0,0,0.0,
37536,사이온원챔,즈려 Z RYEO,9,50,1,0.1111111111111111,0.02
37537,사이온원챔,지골몬,9,129,0,0.0,0.0
37538,사이온원챔,직이라,9,155,1,0.1111111111111111,0.0064516129032258064
37539,사이온원챔,진그리롤,9,78,1,0.1111111111111111,0.01282051282051282
37540,사이온원챔,진짜 가렌 Real Garen,9,78,0,0.0,0.0
37541,사이온원챔,질리언질리없지,9,16,1,0.1111111111111111,0.0625
37542,사이온원챔,짜룽,9,16,1,0.1111111111111111,0.0625
37543,사이온원챔,쭌파카,9,129,1,0.1111111111111111,0.007751937984496124
37544,사이온원챔,찬르Youtube,9,337,1,0.1111111111111111,0.002967359050445104
37545,사이온원챔,채만준,9,15,1,0.1111111111111111,0.06666666666666667
37546,사이온원챔,챌린저 미드김홍주,9,58,0,0.0,0.0
37547,사이온원챔,챌린저 정글블루리쉬,9,707,1,0.1111111111111111,0.0014144271570014145
37548,사이온원챔,천꽃,9,230,1,0.1111111111111111,0.004347826086956522
37549,사이온원챔,철이럼블,9,33,1,0.1111111111111111,0.030303030303030304
37550,사이온원챔,첫눈꿈,9,247,1,0.1111111111111111,0.004048582995951417
37551,사이온원챔,최후의 전사,9,152,1,0.1111111111111111,0.006578947368421052
37552,사이온원챔,충장,9,55,1,0.1111111111111111,0.01818181818181818
37553,사이온원챔,카냐TV,9,0,0,0.0,
37554,사이온원챔,칼픽가렌,9,138,0,0.0,0.0
37555,사이온원챔,캐인유튜브,9,61,1,0.1111111111111111,0.01639344262295082
37556,사이온원챔,캡틴모르가나,9,408,1,0.1111111111111111,0.0024509803921568627
37557,사이온원챔,캡틴피터,9,23,1,0.1111111111111111,0.043478260869565216
37558,사이온원챔,캬일,9,173,0,0.0,0.0
37559,사이온원챔,코크유튜브,9,116,1,0.1111111111111111,0.008620689655172414
37560,사이온원챔,코태(Kotae),9,120,1,0.1111111111111111,0.008333333333333333
37561,사이온원챔,콘플,9,355,1,0.1111111111111111,0.0028169014084507044
37562,사이온원챔,콤보용,9,150,1,0.1111111111111111,0.006666666666666667
37563,사이온원챔,쿠앙TV LOL유투버,9,685,1,0.1111111111111111,0.00145985401459854
37564,사이온원챔,퀸블미,9,18,1,0.1111111111111111,0.05555555555555555
37565,사이온원챔,크림몬TV_CreamMon Kat,9,0,0,0.0,
37566,사이온원챔,크캣,9,139,1,0.1111111111111111,0.007194244604316547
37567,사이온원챔,클라스 TV,9,109,0,0.0,0.0
37568,사이온원챔,클레드탑신병,9,75,1,0.1111111111111111,0.013333333333333334
37569,사이온원챔,클레이clay,9,8,0,0.0,0.0
37570,사이온원챔,클킹,9,624,1,0.1111111111111111,0.0016025641025641025
37571,사이온원챔,킬폭,9,61,1,0.1111111111111111,0.01639344262295082
37572,사이온원챔,탐 신,9,170,1,0.1111111111111111,0.0058823529411764705
37573,사이온원챔,탑속사,9,61,1,0.1111111111111111,0.01639344262295082
37574,사이온원챔,탑솔러 최재우,9,19,1,0.1111111111111111,0.05263157894736842
37575,사이온원챔,탑트신 TV,9,0,0,0.0,
37576,사이온원챔,텅숏,9,198,1,0.1111111111111111,0.005050505050505051
37577,사이온원챔,텔론,9,2,1,0.1111111111111111,0.5
37578,사이온원챔,트강준,9,1354,1,0.1111111111111111,0.0007385524372230429
37579,사이온원챔,트린장로,9,88,1,0.1111111111111111,0.011363636363636364
37580,사이온원챔,트페는 런닝왕,9,102,1,0.1111111111111111,0.00980392156862745
37581,사이온원챔,트페는 원딜이다,9,28,1,0.1111111111111111,0.03571428571428571
37582,사이온원챔,티아모티모 Youtube,9,39,0,0.0,0.0
37583,사이온원챔,파고 Phago,9,12,1,0.1111111111111111,0.08333333333333333
37584,사이온원챔,판창인생김판테,9,124,1,0.1111111111111111,0.008064516129032258
37585,사이온원챔,팻맨,9,258,1,0.1111111111111111,0.003875968992248062
37586,사이온원챔,페이즈킬러,9,6,0,0.0,0.0
37587,사이온원챔,포베,9,139,0,0.0,0.0
37588,사이온원챔,풋온,9,144,1,0.1111111111111111,0.006944444444444444
37589,사이온원챔,프라샤,9,562,1,0.1111111111111111,0.0017793594306049821
37590,사이온원챔,프레이 TV,9,128,1,0.1111111111111111,0.0078125
37591,사이온원챔,프로즌케이,9,511,1,0.1111111111111111,0.0019569471624266144
37592,사이온원챔,프잔나,9,1,1,0.1111111111111111,1.0
37593,사이온원챔,프제짱,9,24,0,0.0,0.0
37594,사이온원챔,플루토,9,252,0,0.0,0.0
